audio_file_name,grader,profile_id,pre_or_post,question_clean,Human Transcription,ai_transcription,human_words_correct,total_reference_words,ai_total_score,ai_words_correct,ai_n_words
grade1_profile30589_q1_LP_20251122_095026.mp3,Ali,30589,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,10.0,3,7
grade1_profile28362_q1_QK_20251122_095622.mp3,Ali,28362,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,11.0,4,7
grade1_profile30481_q1_LP_20251122_095026.mp3,Ali,30481,pre,Come on. We can do it together.,Come on Win can do it together.,Come on we can do it together,6,7,8.0,3,7
grade1_profile28352_q1_LP_20251122_095026.mp3,Ali,28352,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,13.0,6,7
grade1_profile28355_q1_QK_20251122_095622.mp3,Rehma,28355,post,Come on. We can do it together.,Onn. We can do it gather,Come on we can do it together,4,7,11.0,5,7
grade1_profile31284_q1_LP_20251122_095026.mp3,Abdullah,31284,pre,Come on. We can do it together.,"come on. we, can, do it together",Come on we can do it together,7,7,12.0,5,7
grade1_profile28514_q1_QK_20251122_095622.mp3,Amna,28514,post,Come on. We can do it together.,Come on. Voi can do it together.,Come on we can do it together,6,7,14.0,7,7
grade1_profile31207_q1_LP_20251122_095026.mp3,Amna,31207,pre,Come on. We can do it together.,Cam on. We can do it  together.,Come on we can do it together,6,7,9.0,3,7
grade1_profile28474_q1_QK_20251122_095622.mp3,Abdullah,28474,post,Come on. We can do it together.,come on. we can do it together,Come on we can do it together,7,7,14.0,7,7
grade1_profile30506_q1_LP_20251122_095026.mp3,Abdullah,30506,pre,Come on. We can do it together.,come on. you... we...we..we can do this do it together,Come on we we we can do do do it it together,6,7,10.0,3,7
grade1_profile28364_q1_QK_20251122_095622.mp3,Abdullah,28364,post,Come on. We can do it together.,come on we caan can do eat together,Come on we can do it together,6,7,13.0,6,7
grade1_profile28382_q1_QK_20251122_095622.mp3,Amna,28382,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28375_q1_LP_20251122_095026.mp3,Rehma,28375,pre,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,14.0,7,7
grade1_profile28473_q1_QK_20251122_095622.mp3,Ali,28473,post,Come on. We can do it together.,Come on on. We can do it together.,Come on on we can do it together,7,7,13.0,6,7
grade1_profile31203_q1_LP_20251122_095026.mp3,Ali,31203,pre,Come on. We can do it together.,Come on. We can do it together.,Come on we can do do it together,7,7,12.0,5,7
grade1_profile28428_q1_QK_20251122_095622.mp3,Ali,28428,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,12.0,5,7
grade1_profile31204_q1_QK_20251122_095622.mp3,Ali,31204,post,Come on. We can do it together.,Come on. We can do it together.,Come on we can do it together,7,7,13.0,6,7
grade1_profile28444_q1_QK_20251122_095622.mp3,Rehma,28444,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it together,7,7,9.0,2,7
grade1_profile28423_q1_QK_20251122_095622.mp3,Rehma,28423,post,Come on. We can do it together.,Come on. We can do it togetha,Come on we can do it together,6,7,12.0,6,7
grade1_profile28425_q1_LP_20251122_095026.mp3,Rehma,28425,pre,Come on. We can do it together.,Come on. We caaann do it  together.,Come on we can do it together,6,7,13.0,6,7
grade1_profile28371_q2_LP_20251122_100201.mp3,Amna,28371,pre,It's locked. I can open it.,It's look. It's look. I can open it.,It it it's it it's locked i can open it,5,6,10.0,4,6
grade1_profile28381_q2_QK_20251122_100724.mp3,Amna,28381,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile28469_q2_LP_20251122_100201.mp3,Amna,28469,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,10.0,4,6
grade1_profile30581_q2_LP_20251122_100201.mp3,Amna,30581,pre,It's locked. I can open it.,tiks is locked. I can open it,It's it's locked i can open it,5,6,10.0,4,6
grade1_profile28493_q1_LP_20251122_095026.mp3,Amna,28493,pre,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it,7,7,7.0,1,6
grade1_profile30822_q2_LP_20251122_100201.mp3,Semal,30822,pre,It's locked. I can open it.,"It's locked. I can open it, ",It's locked i can open it,6,6,11.0,5,6
grade1_profile31206_q2_QK_20251122_100724.mp3,Semal,31206,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile30589_q2_QK_20251122_100724.mp3,Semal,30589,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile28518_q2_LP_20251122_100201.mp3,Semal,28518,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,9.0,3,6
grade1_profile31293_q2_QK_20251122_100724.mp3,Semal,31293,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,9.0,3,6
grade1_profile31361_q2_LP_20251122_100201.mp3,Amna,31361,pre,It's locked. I can open it.,It lock. I can open it.,It's locked i can open it,4,6,9.0,3,6
grade1_profile30467_q2_QK_20251122_100724.mp3,Semal,30467,post,It's locked. I can open it.,It's logged. I can open it. ,It's locked i can open it,5,6,11.0,5,6
grade1_profile28347_q2_QK_20251122_100724.mp3,Amna,28347,post,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,12.0,6,6
grade1_profile28438_q2_QK_20251122_100724.mp3,Amna,28438,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile30575_q2_QK_20251122_100724.mp3,Salman,30575,post,It's locked. I can open it.,It's lock. I can open it. ,It's locked i can open it,5,6,11.0,5,6
grade1_profile28516_q2_LP_20251122_100201.mp3,Amna,28516,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28474_q2_LP_20251122_100201.mp3,Amna,28474,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile28438_q2_LP_20251122_100201.mp3,Amna,28438,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,10.0,5,6
grade1_profile28382_q2_QK_20251122_100724.mp3,Amna,28382,post,It's locked. I can open it.,It lock. I can open it.,It's locked i can open it,4,6,11.0,5,6
grade1_profile30596_q2_QK_20251122_100724.mp3,Amna,30596,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile30941_q1_QK_20251122_095622.mp3,Amna,30941,post,Come on. We can do it together.,Come on. We can do it at togato,Come on we can do it it,6,7,8.0,3,6
grade1_profile28470_q1_QK_20251122_095622.mp3,Amna,28470,post,Come on. We can do it together.,Come on. We can do it  together.,Come on we can do it do,7,7,11.0,5,6
grade1_profile30472_q1_LP_20251122_095026.mp3,Amna,30472,pre,Come on. We can do it together.,welcome now. We can do it today,Come on we can do it,4,7,9.0,3,6
grade1_profile30626_q2_LP_20251122_100201.mp3,Semal,30626,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,12.0,6,6
grade1_profile28432_q2_QK_20251122_100724.mp3,Amna,28432,post,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,10.0,4,6
grade1_profile31206_q2_LP_20251122_100201.mp3,Salman,31206,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,12.0,6,6
grade1_profile31284_q2_QK_20251122_100724.mp3,Salman,31284,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,10.0,4,6
grade1_profile31284_q2_LP_20251122_100201.mp3,Salman,31284,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,10.0,4,6
grade1_profile30630_q2_QK_20251122_100724.mp3,Salman,30630,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,7.0,1,6
grade1_profile28359_q2_LP_20251122_100201.mp3,Salman,28359,pre,It's locked. I can open it.,It's lock locked. I can open it. ,It's locked locked i can open it,6,6,11.0,5,6
grade1_profile28363_q2_QK_20251122_100724.mp3,Salman,28363,post,It's locked. I can open it.,It is locked. I can open it. ,It's locked i can open it,5,6,11.0,5,6
grade1_profile30467_q2_LP_20251122_100201.mp3,Salman,30467,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,10.0,4,6
grade1_profile28364_q2_LP_20251122_100201.mp3,Amna,28364,pre,It's locked. I can open it.,It's lock. I an open it.,It's locked i can open it,4,6,10.0,4,6
grade1_profile28431_q3_LP_20251122_101304.mp3,Amna,28431,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara. She love to..,This is zara she loves to loves to,5,15,11.0,5,6
grade1_profile31204_q2_LP_20251122_100201.mp3,Semal,31204,pre,It's locked. I can open it.,It's locked. Eye can open it,It's locked i can open it,5,6,11.0,5,6
grade1_profile28457_q2_LP_20251122_100201.mp3,Salman,28457,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,11.0,5,6
grade1_profile28465_q2_LP_20251122_100201.mp3,Amna,28465,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28468_q2_QK_20251122_100724.mp3,Amna,28468,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile28388_q2_QK_20251122_100724.mp3,Semal,28388,post,It's locked. I can open it.,It's lock. I cant open it,It's locked i can open it,4,6,10.0,5,6
grade1_profile28395_q2_QK_20251122_100724.mp3,Semal,28395,post,It's locked. I can open it.,Eats lock i can open eat,It's locked i can open it,3,6,9.0,3,6
grade1_profile31192_q2_QK_20251122_100724.mp3,Semal,31192,post,It's locked. I can open it.,Its lock. I can open it. ,It's locked i can open it,4,6,11.0,5,6
grade1_profile30840_q2_LP_20251122_100201.mp3,Amna,30840,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile28471_q2_QK_20251122_100724.mp3,Amna,28471,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile28456_q2_LP_20251122_100201.mp3,Amna,28456,pre,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,12.0,6,6
grade1_profile28428_q2_QK_20251122_100724.mp3,Amna,28428,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile28463_q2_QK_20251122_100724.mp3,Amna,28463,post,It's locked. I can open it.,It's look. I can open it.,It's locked i can open it,5,6,10.0,4,6
grade1_profile28350_q2_LP_20251122_100201.mp3,Salman,28350,pre,It's locked. I can open it.,is locked. I can open it. ,It's locked i can open it,5,6,10.0,4,6
grade1_profile30822_q2_QK_20251122_100724.mp3,Amna,30822,post,It's locked. I can open it.,It's locked. I can open it.,It's locked i can open it,6,6,11.0,5,6
grade1_profile28382_q2_LP_20251122_100201.mp3,Amna,28382,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile28376_q2_LP_20251122_100201.mp3,Salman,28376,pre,It's locked. I can open it.,It's lock. I an open it. ,It's locked i can open it,4,6,9.0,4,6
grade1_profile28516_q1_QK_20251122_095622.mp3,Salman,28516,post,Come on. We can do it together.,come on. we can do it together.,On we can do it together,7,7,11.0,5,6
grade1_profile28457_q2_LP_20251122_100201.mp3,Ali,28457,pre,It's locked. I can open it.,It's lock. I can open it. ,It's locked i can open it,5,6,11.0,5,6
grade1_profile28352_q2_QK_20251122_100724.mp3,Semal,28352,post,It's locked. I can open it.,Its lot i can open it,It's locked i can open it,4,6,11.0,5,6
grade1_profile28387_q2_LP_20251122_100201.mp3,Ali,28387,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,11.0,5,6
grade1_profile30633_q2_QK_20251122_100724.mp3,Ali,30633,post,It's locked. I can open it.,It's lock. I can open it. ,It's locked i can open it,5,6,11.0,5,6
grade1_profile30684_q2_QK_20251122_100724.mp3,Ali,30684,post,It's locked. I can open it.,It's lock. I can open it. ,It's locked i can open it,5,6,11.0,5,6
grade1_profile28475_q2_QK_20251122_100724.mp3,Ali,28475,post,It's locked. I can open it.,locked. I can opened it. ,It's locked i can open it it,4,6,11.0,5,6
grade1_profile28485_q2_QK_20251122_100724.mp3,Ali,28485,post,It's locked. I can open it.,It's lock. I can open it. ,It's locked i can open it,5,6,10.0,4,6
grade1_profile31205_q2_LP_20251122_100201.mp3,Ali,31205,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,11.0,5,6
grade1_profile30490_q2_LP_20251122_100201.mp3,Ali,30490,pre,It's locked. I can open it.,It's looked. I can open it.,It's locked i can open it,5,6,11.0,5,6
grade1_profile30665_q2_LP_20251122_100201.mp3,Semal,30665,pre,It's locked. I can open it.,It looks look. I can open it I can open it. ,It's locked locked i can open it i can open it,4,6,9.0,3,6
grade1_profile28362_q2_QK_20251122_100724.mp3,Semal,28362,post,It's locked. I can open it.,Its locked. I can open it. ,It's locked i can open it,5,6,11.0,5,6
grade1_profile28425_q2_LP_20251122_100201.mp3,Semal,28425,pre,It's locked. I can open it.,Its lock. I can open it,It's locked i can open it,4,6,11.0,5,6
grade1_profile28516_q2_LP_20251122_100201.mp3,Semal,28516,pre,It's locked. I can open it.,Its lock. I can open it,It's locked i can open it,4,6,11.0,5,6
grade1_profile30476_q2_LP_20251122_100201.mp3,Ali,30476,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,11.0,5,6
grade1_profile28387_q2_QK_20251122_100724.mp3,Ali,28387,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,12.0,6,6
grade1_profile28431_q3_LP_20251122_101304.mp3,Semal,28431,pre,This is Zara. She loves to draw. This is Faiz. He loves to build things.,This is Zara she loves two begin them love to,This is zara she loves to loves to,6,15,11.0,5,6
grade1_profile28493_q2_QK_20251122_100724.mp3,Ali,28493,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,12.0,6,6
grade1_profile28423_q2_QK_20251122_100724.mp3,Ali,28423,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,12.0,6,6
grade1_profile30589_q2_LP_20251122_100201.mp3,Ali,30589,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,9.0,3,6
grade1_profile28463_q2_QK_20251122_100724.mp3,Semal,28463,post,It's locked. I can open it.,It look i can open it,It's locked i can open it,4,6,10.0,4,6
grade1_profile30481_q2_LP_20251122_100201.mp3,Ali,30481,pre,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,9.0,4,6
grade1_profile31203_q2_QK_20251122_100724.mp3,Ali,31203,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,10.0,4,6
grade1_profile28451_q2_QK_20251122_100724.mp3,Ali,28451,post,It's locked. I can open it.,It's locked. I can open it. ,It's locked i can open it,6,6,12.0,6,6
grade1_profile28344_q2_LP_20251122_100201.mp3,Abdullah,28344,pre,It's locked. I can open it.,Its lock. I can open it.,It's locked i can open it,4,6,11.0,5,6
grade1_profile28448_q2_LP_20251122_100201.mp3,Semal,28448,pre,It's locked. I can open it.,It's lock. I can open it.,It's locked i can open it,5,6,11.0,5,6
